"","gvkey","key_id"
"90956",11304,"QLF"
"90957",11310,"3oV"
"90958",11313,"Uxj"
"90959",11351,"6MM"
"90960",11361,"gJU"
"90961",11366,"iT6"
"90962",11372,"y0W"
"90963",11376,"20B"
"90964",11409,"TRG"
"90965",11440,"y0T"
"90966",11443,"Vca"
"90967",11446,"EYr"
"90968",11450,"9gI"
"90969",11455,"OWg"
"90970",11462,"d96"
"90971",11465,"2Ez"
"90972",11506,"LHZ"
"90973",11508,"qXi"
"90974",11509,"Xvc"
"90975",11511,"U4h"
"90976",11514,"f1l"
"90977",11531,"onM"
"90978",11535,"Xmq"
"90979",11537,"tPF"
"90980",11538,"RGZ"
"90981",11550,"uZE"
"90982",11554,"r40"
"90983",11555,"MC3"
"90984",11566,"BZk"
"90985",11573,"Hnj"
"90986",11580,"N1O"
"90987",11600,"ES4"
"90988",11636,"k5m"
"90989",11644,"7MG"
"90990",11649,"Gkq"
"90991",11657,"dck"
"90992",11669,"qTe"
"90993",11670,"pcx"
"90994",11672,"WtR"
"90995",11721,"IcA"
"90996",11730,"5aY"
"90997",11747,"2J2"
"90998",11748,"E4E"
"90999",11749,"ja7"
"91000",11751,"4Tw"
"91001",11779,"Vuh"
"91002",11781,"765"
"91003",11787,"yDW"
"91004",11790,"2ec"
"91005",11793,"XI7"
"91006",11796,"vhD"
"91007",11805,"2pb"
"91008",11811,"eSr"
"91009",11872,"878"
"91010",11903,"9j6"
"91011",11923,"UVq"
"91012",11925,"rTZ"
"91013",11929,"dwi"
"91014",11930,"wqh"
"91015",11934,"n4l"
"91016",11935,"K7L"
"91017",11944,"zRo"
"91018",11976,"1fD"
"91019",11982,"dFn"
"91020",12046,"yzl"
"91021",12047,"rE9"
"91022",12053,"KlM"
"91023",12065,"Rs7"
"91024",12075,"JGN"
"91025",12088,"Hpn"
"91026",12090,"RZX"
"91027",12091,"On8"
"91028",12092,"2sN"
"91029",12094,"oKg"
"91030",12096,"L84"
"91031",12109,"gAZ"
"91032",12111,"T0U"
"91033",12122,"o7c"
"91034",12136,"oKO"
"91035",12139,"xTE"
"91036",12142,"ff4"
"91037",12171,"aV3"
"91038",12180,"XPf"
"91039",12181,"zuH"
"91040",12183,"Vqf"
"91041",12189,"rMp"
"91042",12200,"cjv"
"91043",12206,"NGZ"
"91044",12212,"Sl7"
"91045",12215,"LlZ"
"91046",12216,"THq"
"91047",12222,"vR0"
"91048",12233,"rRe"
"91049",12236,"tJq"
"91050",12252,"AQA"
"91051",12256,"L3k"
"91052",12262,"zeV"
"91053",12266,"NYB"
"91054",12274,"2oC"
"91055",12277,"4Tw"
"91056",12286,"vkq"
"91057",12304,"sGN"
"91058",12338,"qMo"
"91059",12377,"VgU"
"91060",12378,"6n0"
"91061",12379,"9Qx"
"91062",12383,"BAl"
"91063",12384,"oZ7"
"91064",12389,"OO9"
"91065",12390,"yUs"
"91066",12392,"035"
"91067",12400,"SlT"
"91068",12407,"z3P"
"91069",12408,"gbS"
"91070",12421,"XnR"
"91071",12430,"XtE"
"91072",12433,"Mep"
"91073",12434,"UZP"
"91074",12435,"XVf"
"91075",12441,"U9f"
"91076",12445,"TbB"
"91077",12466,"dxk"
"91078",12471,"lAb"
"91079",12472,"p6J"
"91080",12478,"YpL"
"91081",12484,"17r"
"91082",12485,"pxC"
"91083",12497,"WoU"
"91084",12519,"SgU"
"91085",12521,"P3V"
"91086",12522,"fBG"
"91087",12540,"WM4"
"91088",12545,"QIx"
"91089",12559,"Nl0"
"91090",12568,"IoQ"
"91091",12575,"yf3"
"91092",12576,"pCL"
"91093",12578,"35X"
"91094",12581,"0rd"
"91095",12589,"72l"
"91096",12593,"Bn3"
"91097",12597,"yMM"
"91098",12598,"Rwj"
"91099",12616,"7ID"
"91100",12621,"rtb"
"91101",12625,"G2y"
"91102",12658,"MQp"
"91103",12669,"iwB"
"91104",12677,"aG8"
"91105",12679,"Scy"
"91106",12688,"ptt"
"91107",12691,"OxU"
"91108",12697,"oni"
"91109",12702,"zaX"
"91110",12705,"mJ5"
"91111",12708,"III"
"91112",12711,"gCp"
"91113",12717,"CIE"
"91114",12719,"uns"
"91115",12722,"VW9"
"91116",12724,"Zt7"
"91117",12731,"dAz"
"91118",12734,"zgV"
"91119",12744,"mtn"
"91120",12756,"z2J"
"91121",12757,"oDY"
"91122",12761,"pfE"
"91123",12782,"b14"
"91124",12785,"JiM"
"91125",12789,"PkY"
"91126",12791,"Zpl"
"91127",12801,"R8Z"
"91128",12804,"x5B"
"91129",12807,"Xde"
"91130",12815,"igK"
"91131",12818,"mwk"
"91132",12821,"m9B"
"91133",12824,"KBP"
"91134",12826,"bK7"
"91135",12828,"PCN"
"91136",12834,"T9W"
"91137",12837,"p4a"
"91138",12840,"0lK"
"91139",12850,"lQo"
"91140",12852,"ogd"
"91141",12855,"aQP"
"91142",12860,"7CI"
"91143",12868,"pFz"
"91144",12874,"sQY"
"91145",12877,"vIt"
"91146",12879,"mou"
"91147",12884,"0S6"
"91148",12886,"jEu"
"91149",12890,"GQQ"
"91150",12895,"dN6"
"91151",12915,"3lD"
"91152",12926,"eLE"
"91153",12942,"bdp"
"91154",12944,"DBQ"
"91155",12945,"JYo"
"91156",12947,"6MW"
"91157",12950,"YLL"
"91158",12964,"it5"
"91159",12972,"wK3"
"91160",12992,"489"
"91161",12994,"GOd"
"91162",13003,"aAH"
"91163",13011,"Gga"
"91164",13025,"64L"
"91165",13030,"jSQ"
"91166",13032,"8WE"
"91167",13034,"WRh"
"91168",13046,"lU7"
"91169",13062,"znP"
"91170",13071,"pS1"
"91171",13092,"6kU"
"91172",13110,"Qdu"
"91173",13123,"9M0"
"91174",13128,"RrL"
"91175",13139,"25G"
"91176",13141,"9kI"
"91177",13145,"FPx"
"91178",13155,"ESi"
"91179",13163,"yDs"
"91180",13169,"aN6"
"91181",13170,"NQr"
"91182",13172,"8Ep"
"91183",13174,"ezc"
"91184",13176,"wsT"
"91185",13184,"qGq"
"91186",13187,"8X3"
"91187",13188,"xK3"
"91188",13193,"caS"
"91189",13199,"lAP"
"91190",13204,"UTL"
"91191",13227,"GuS"
"91192",13235,"daV"
"91193",13239,"yyD"
"91194",13241,"YSc"
"91195",13251,"1O1"
"91196",13288,"gPf"
"91197",13311,"W66"
"91198",13312,"jLU"
"91199",13316,"nFT"
"91200",13323,"bG1"
"91201",13328,"vmJ"
"91202",13329,"pRu"
"91203",13332,"i1G"
"91204",13334,"93y"
"91205",13354,"HSI"
"91206",13365,"aRh"
"91207",13368,"AY6"
"91208",13369,"DsM"
"91209",13375,"rKS"
"91210",13380,"nXw"
"91211",13392,"7aj"
"91212",13400,"w2w"
"91213",13401,"SGp"
"91214",13406,"Tvq"
"91215",13407,"NHJ"
"91216",13409,"uxJ"
"91217",13421,"53W"
"91218",13424,"Kua"
"91219",13431,"GgB"
"91220",13437,"wW5"
"91221",13440,"ugo"
"91222",13443,"toe"
"91223",13472,"RZo"
"91224",13474,"1d2"
"91225",13479,"x48"
"91226",13480,"RFX"
"91227",13481,"lVk"
"91228",13484,"fze"
"91229",13498,"Mxf"
"91230",13505,"DM5"
"91231",13512,"Yfb"
"91232",13516,"bY3"
"91233",13520,"LYN"
"91234",13525,"g85"
"91235",13531,"Y8A"
"91236",13537,"H96"
"91237",13570,"yYK"
"91238",13572,"hec"
"91239",13599,"Otr"
"91240",13623,"pKi"
"91241",13630,"adi"
"91242",13634,"6b8"
"91243",13645,"5tI"
"91244",13646,"tBl"
"91245",13657,"Zh5"
"91246",13680,"1XA"
"91247",13683,"VDQ"
"91248",13700,"eEU"
"91249",13704,"c2E"
"91250",13712,"9HJ"
"91251",13733,"tDt"
"91252",13744,"ID6"
"91253",13756,"ojc"
"91254",13759,"FdW"
"91255",13760,"sI4"
"91256",13765,"jYz"
"91257",13782,"jH0"
"91258",13786,"aEo"
"91259",13789,"pFt"
"91260",13798,"1F3"
"91261",13799,"S2b"
"91262",13824,"MaP"
"91263",13831,"MLZ"
"91264",13839,"Mwn"
"91265",13843,"NXH"
"91266",13853,"9fp"
"91267",13864,"MN7"
"91268",13873,"7aj"
"91269",13906,"nlO"
"91270",13913,"D3T"
"91271",13915,"LME"
"91272",13922,"pRc"
"91273",13932,"3bW"
"91274",13936,"87Z"
"91275",13940,"dr4"
"91276",13963,"2yG"
"91277",13971,"O4Y"
"91278",13990,"IVV"
"91279",13994,"NUz"
"91280",13997,"tK9"
"91281",14007,"EcZ"
"91282",14010,"ch8"
"91283",14011,"Ou5"
"91284",14017,"plN"
"91285",14022,"GSr"
"91286",14027,"KyG"
"91287",14042,"jmz"
"91288",14046,"kwc"
"91289",14049,"5e7"
"91290",14062,"saZ"
"91291",14064,"Aqb"
"91292",14065,"CkZ"
"91293",14067,"UHi"
"91294",14068,"7tA"
"91295",14070,"JXr"
"91296",14077,"Oyv"
"91297",14083,"MBk"
"91298",14084,"cvN"
"91299",14087,"iyZ"
"91300",14102,"Vyv"
"91301",14108,"y0k"
"91302",14112,"HO4"
"91303",14113,"3xy"
"91304",14141,"aZy"
"91305",14142,"xEg"
"91306",14150,"EY7"
"91307",14151,"UCf"
"91308",14170,"7xW"
"91309",14182,"bQ1"
"91310",14186,"BZY"
"91311",14215,"Kkb"
"91312",14221,"0va"
"91313",14225,"9q4"
"91314",14229,"kEc"
"91315",14238,"4AB"
"91316",14242,"MD9"
"91317",14249,"hF6"
"91318",14252,"bvN"
"91319",14255,"F3X"
"91320",14256,"yrW"
"91321",14257,"rQ7"
"91322",14269,"2Kx"
"91323",14282,"qB4"
"91324",14285,"X9R"
"91325",14296,"55Y"
"91326",14301,"xL0"
"91327",14304,"SdE"
"91328",14309,"oKY"
"91329",14311,"FPK"
"91330",14312,"7No"
"91331",14316,"glI"
"91332",14326,"3Sl"
"91333",14330,"Sjz"
"91334",14340,"PzK"
"91335",14350,"MtB"
"91336",14351,"bRG"
"91337",14352,"HWH"
"91338",14353,"gwm"
"91339",14354,"vKi"
"91340",14359,"koD"
"91341",14368,"DrC"
"91342",14369,"Uwn"
"91343",14370,"qqp"
"91344",14372,"Kub"
"91345",14380,"jzw"
"91346",14382,"7uG"
"91347",14386,"HQm"
"91348",14390,"NqI"
"91349",14391,"ER0"
"91350",14395,"65B"
"91351",14412,"3ZN"
"91352",14417,"9br"
"91353",14418,"lLj"
"91354",14432,"Ual"
"91355",14433,"rCj"
"91356",14447,"J61"
"91357",14450,"8z5"
"91358",14451,"pUF"
"91359",14466,"vir"
"91360",14470,"LM9"
"91361",14476,"2hf"
"91362",14477,"jR0"
"91363",14487,"8lD"
"91364",14490,"AUj"
"91365",14503,"rL9"
"91366",14529,"d5R"
"91367",14535,"9hO"
"91368",14538,"Nhp"
"91369",14547,"kDU"
"91370",14549,"WkF"
"91371",14555,"TiW"
"91372",14561,"bqu"
"91373",14563,"9pC"
"91374",14565,"mSu"
"91375",14566,"rwI"
"91376",14567,"ZAh"
"91377",14568,"EdW"
"91378",14576,"1Wt"
"91379",14581,"jyK"
"91380",14582,"rD9"
"91381",14590,"k0X"
"91382",14597,"ok6"
"91383",14605,"64F"
"91384",14606,"fVA"
"91385",14611,"fbG"
"91386",14616,"Ymq"
"91387",14620,"vWW"
"91388",14622,"zWf"
"91389",14623,"th9"
"91390",14624,"lIs"
"91391",14626,"zoN"
"91392",14633,"OB1"
"91393",14653,"5HF"
"91394",14787,"ZtV"
"91395",14794,"51c"
"91396",14808,"xPA"
"91397",14810,"4iL"
"91398",14815,"hjO"
"91399",14816,"bmk"
"91400",14834,"rbZ"
"91401",14852,"LKE"
"91402",14863,"kCi"
"91403",14870,"oHE"
"91404",14886,"1zE"
"91405",14891,"8uG"
"91406",14894,"o6e"
"91407",14895,"Uzn"
"91408",14908,"Fvx"
"91409",14913,"ppI"
"91410",14924,"wrb"
"91411",14938,"2cc"
"91412",14957,"TJe"
"91413",14960,"cR7"
"91414",14977,"H1P"
"91415",14983,"R7y"
"91416",14985,"eja"
"91417",14999,"vyx"
"91418",15000,"C9Q"
"91419",15007,"gu2"
"91420",15014,"eVX"
"91421",15015,"KYc"
"91422",15016,"wXx"
"91423",15020,"EMp"
"91424",15027,"oP6"
"91425",15037,"F1F"
"91426",15038,"dyA"
"91427",15050,"Aph"
"91428",15060,"A9J"
"91429",15070,"XmZ"
"91430",15083,"2br"
"91431",15084,"T9T"
"91432",15086,"Cne"
"91433",15087,"Lw9"
"91434",15088,"Dpd"
"91435",15092,"LyX"
"91436",15098,"BJB"
"91437",15103,"NN7"
"91438",15106,"isA"
"91439",15110,"f9l"
"91440",15150,"A20"
"91441",15173,"CsN"
"91442",15178,"MXe"
"91443",15190,"QCY"
"91444",15220,"Jrv"
"91445",15240,"Q1l"
"91446",15242,"afz"
"91447",15247,"VJI"
"91448",15253,"9Us"
"91449",15283,"GC8"
"91450",15290,"jrV"
"91451",15291,"IzB"
"91452",15292,"tIi"
"91453",15319,"kHI"
"91454",15321,"rKi"
"91455",15331,"lqn"
"91456",15334,"G5L"
"91457",15337,"8gh"
"91458",15343,"EJX"
"91459",15356,"6jF"
"91460",15359,"2yX"
"91461",15383,"JuI"
"91462",15404,"4mX"
"91463",15406,"x9r"
"91464",15409,"LLA"
"91465",15410,"TBL"
"91466",15414,"NjX"
"91467",15416,"Q6h"
"91468",15417,"LS4"
"91469",15418,"gnH"
"91470",15444,"CPE"
"91471",15446,"3wv"
"91472",15459,"o8r"
"91473",15465,"hBo"
"91474",15467,"mnf"
"91475",15495,"9ER"
"91476",15508,"xHV"
"91477",15520,"BIe"
"91478",15521,"r2F"
"91479",15533,"PxS"
"91480",15704,"HpW"
"91481",15708,"Ozj"
"91482",15709,"3ZN"
"91483",15752,"zCA"
"91484",15798,"DfR"
"91485",15800,"QVQ"
"91486",15803,"ovk"
"91487",15822,"G0E"
"91488",15824,"Kr0"
"91489",15855,"gur"
"91490",15859,"RGg"
"91491",16188,"p80"
"91492",16401,"Moh"
"91493",16403,"HVt"
"91494",16405,"kOQ"
"91495",16441,"Q5U"
"91496",16453,"CJP"
"91497",16456,"nKl"
"91498",16477,"t4u"
"91499",16478,"W8W"
"91500",16488,"zNr"
"91501",16531,"2IA"
"91502",16560,"EWh"
"91503",16582,"9VB"
"91504",16590,"WKP"
"91505",16597,"2q0"
"91506",16603,"UnI"
"91507",16665,"UCC"
"91508",16710,"b4D"
"91509",16729,"h60"
"91510",16813,"XF4"
"91511",17078,"SmG"
"91512",17196,"Ytv"
"91513",17199,"HKZ"
"91514",17202,"Jc7"
"91515",17225,"YX2"
"91516",17239,"7Mw"
"91517",17286,"Caj"
"91518",17341,"yQi"
"91519",17366,"coc"
"91520",17405,"VKQ"
"91521",17420,"dfM"
"91522",17436,"wUV"
"91523",17452,"hk5"
"91524",17535,"32r"
"91525",17616,"GPT"
"91526",17828,"D70"
"91527",17890,"1kQ"
"91528",17932,"EBt"
"91529",17947,"gFL"
"91530",18364,"LHB"
"91531",18466,"wcT"
"91532",18549,"eIz"
"91533",18560,"25x"
"91534",18563,"AoN"
"91535",18576,"8rW"
"91536",18582,"YEB"
"91537",18654,"5nv"
"91538",18705,"rEt"
"91539",18729,"9uU"
"91540",18799,"GRg"
"91541",18934,"cr5"
"91542",18957,"mAn"
"91543",19028,"jsq"
"91544",19034,"kT4"
"91545",19069,"0K3"
"91546",19113,"jc1"
"91547",19129,"Il3"
"91548",19151,"Lhc"
"91549",19152,"lYb"
"91550",19155,"6sA"
"91551",19209,"ln1"
"91552",19305,"Y0f"
"91553",19306,"kSK"
"91554",19349,"da9"
"91555",19398,"sjh"
"91556",19402,"roR"
"91557",19427,"ehu"
"91558",19431,"r2e"
"91559",19433,"ERR"
"91560",19439,"V11"
"91561",19557,"0ag"
"91562",19565,"wxQ"
"91563",19613,"Hai"
"91564",19622,"XDH"
"91565",19625,"RzU"
"91566",19661,"VEL"
"91567",19696,"Q1i"
"91568",19731,"6N2"
"91569",19798,"8ir"
"91570",19818,"8tU"
"91571",19824,"OD6"
"91572",19911,"EyE"
"91573",19975,"DRB"
"91574",19976,"CLR"
"91575",19985,"cRh"
"91576",19987,"lvW"
"91577",19997,"ane"
"91578",19999,"wTI"
"91579",20007,"t7p"
"91580",20021,"pbs"
"91581",20036,"9Kf"
"91582",20052,"HVj"
"91583",20053,"xnX"
"91584",20067,"tLN"
"91585",20134,"X20"
"91586",20180,"ddw"
"91587",20185,"QVt"
"91588",20196,"fcC"
"91589",20202,"6Bq"
"91590",20204,"vue"
"91591",20209,"VVN"
"91592",20214,"SIn"
"91593",20216,"gXk"
"91594",20217,"Tcx"
"91595",20243,"hza"
"91596",20245,"7DE"
"91597",20247,"Swj"
"91598",20249,"k3x"
"91599",20253,"x71"
"91600",20255,"Q4Y"
"91601",20259,"QqA"
"91602",20269,"uNY"
"91603",20275,"9ES"
"91604",20279,"hKp"
"91605",20300,"NOx"
"91606",20302,"5vx"
"91607",20309,"Uc2"
"91608",20315,"m5m"
"91609",20317,"gte"
"91610",20323,"mMN"
"91611",20333,"6uO"
"91612",20338,"jap"
"91613",20339,"kYl"
"91614",20381,"gfo"
"91615",20392,"Biy"
"91616",20421,"4XT"
"91617",20423,"SUo"
"91618",20432,"fSO"
"91619",20434,"zHK"
"91620",20440,"FHV"
"91621",20451,"1A8"
"91622",20456,"8Pf"
"91623",20458,"FXu"
"91624",20465,"WO4"
"91625",20475,"inX"
"91626",20483,"JSE"
"91627",20484,"ajq"
"91628",20486,"E48"
"91629",20488,"1AP"
"91630",20495,"nSL"
"91631",20500,"E12"
"91632",20519,"3fI"
"91633",20523,"XYy"
"91634",20525,"DMJ"
"91635",20535,"YsM"
"91636",20548,"H99"
"91637",20561,"rVJ"
"91638",20565,"MoP"
"91639",20568,"nxg"
"91640",20570,"tnF"
"91641",20574,"UiN"
"91642",20584,"fQj"
"91643",20612,"RXv"
"91644",20616,"WHa"
"91645",20625,"fFy"
"91646",20630,"HyN"
"91647",20650,"NNk"
"91648",20653,"Wc1"
"91649",20670,"Idv"
"91650",20676,"YdK"
"91651",20683,"CpG"
"91652",20689,"8Zd"
"91653",20695,"XyT"
"91654",20704,"L2P"
"91655",20721,"6Bk"
"91656",20722,"hxK"
"91657",20734,"D36"
"91658",20743,"aRM"
"91659",20747,"iA3"
"91660",20779,"Tsw"
"91661",20783,"fjv"
"91662",20833,"mT0"
"91663",20838,"Qob"
"91664",20845,"wCS"
"91665",20859,"glt"
"91666",20860,"KM4"
"91667",20874,"x9G"
"91668",20876,"yo2"
"91669",20879,"Bdl"
"91670",20891,"emd"
"91671",20901,"e4P"
"91672",20904,"gnY"
"91673",20930,"vRM"
"91674",20983,"jWF"
"91675",20984,"B1q"
"91676",21066,"4xj"
"91677",21116,"61w"
"91678",21118,"Jdt"
"91679",21132,"dDw"
"91680",21136,"7qL"
"91681",21139,"Cth"
"91682",21144,"iJr"
"91683",21149,"Xup"
"91684",21151,"zU7"
"91685",21153,"MvC"
"91686",21163,"oCg"
"91687",21186,"oe0"
"91688",21201,"Rvu"
"91689",21216,"ZXs"
"91690",21232,"1fN"
"91691",21237,"EXa"
"91692",21238,"IrW"
"91693",21244,"lCB"
"91694",21300,"6xd"
"91695",21311,"n29"
"91696",21320,"SAP"
"91697",21361,"8hy"
"91698",21424,"3cf"
"91699",21427,"LSS"
"91700",21429,"m95"
"91701",21432,"Pou"
"91702",21440,"E8c"
"91703",21487,"M4p"
"91704",21496,"xaj"
"91705",21506,"9kF"
"91706",21519,"aFg"
"91707",21542,"GeW"
"91708",21556,"jUc"
"91709",21563,"qws"
"91710",21659,"UDz"
"91711",21673,"oXU"
"91712",21677,"dVb"
"91713",21686,"Gm6"
"91714",21743,"suH"
"91715",21776,"VLL"
"91716",21777,"HR6"
"91717",21792,"Eqe"
"91718",21809,"xDa"
"91719",21822,"y2n"
"91720",21828,"KGp"
"91721",21836,"MsD"
"91722",21856,"CU5"
"91723",21864,"xHv"
"91724",21894,"oov"
"91725",21897,"R7O"
"91726",21902,"Xi7"
"91727",21926,"d5w"
"91728",21941,"jrb"
"91729",21976,"0oz"
"91730",22008,"xp7"
"91731",22053,"rSE"
"91732",22057,"x87"
"91733",22059,"p8G"
"91734",22079,"KR2"
"91735",22120,"dWx"
"91736",22139,"ovA"
"91737",22140,"Hfb"
"91738",22144,"PTj"
"91739",22177,"oOs"
"91740",22181,"9n0"
"91741",22199,"Fcu"
"91742",22205,"asl"
"91743",22207,"7CY"
"91744",22220,"Xjk"
"91745",22221,"I81"
"91746",22260,"D6K"
"91747",22308,"GkY"
"91748",22373,"mvF"
"91749",22377,"SwB"
"91750",22398,"IXT"
"91751",22447,"8NL"
"91752",22461,"0cC"
"91753",22495,"NtZ"
"91754",22496,"plP"
"91755",22507,"y0s"
"91756",22532,"Ebz"
"91757",22542,"87Z"
"91758",22612,"8q9"
"91759",22623,"X2z"
"91760",22632,"By2"
"91761",22650,"bsN"
"91762",22707,"0T4"
"91763",22718,"isc"
"91764",22729,"7hG"
"91765",22761,"CEa"
"91766",22772,"zl0"
"91767",22794,"NrE"
"91768",22797,"sp0"
"91769",22810,"k5L"
"91770",22815,"cDT"
"91771",22817,"xpp"
"91772",22821,"O2N"
"91773",22822,"9gk"
"91774",22829,"4si"
"91775",22855,"yBp"
"91776",22861,"FRc"
"91777",22882,"axM"
"91778",22913,"TGn"
"91779",22957,"Vt3"
"91780",22965,"02N"
"91781",22978,"MWV"
"91782",22994,"Mc3"
"91783",23002,"cxc"
"91784",23027,"Yzi"
"91785",23062,"SEa"
"91786",23067,"kOc"
"91787",23079,"wFY"
"91788",23084,"gdl"
"91789",23088,"ECe"
"91790",23100,"69c"
"91791",23153,"x2X"
"91792",23170,"UEF"
"91793",23195,"SwH"
"91794",23197,"zJO"
"91795",23223,"YDu"
"91796",23226,"UQC"
"91797",23252,"276"
"91798",23253,"5sK"
"91799",23270,"zFG"
"91800",23275,"5lU"
"91801",23288,"yJm"
"91802",23291,"R6E"
"91803",23330,"o0f"
"91804",23387,"fn0"
"91805",23485,"PBl"
"91806",23496,"W6P"
"91807",23504,"lKN"
"91808",23528,"1z5"
"91809",23535,"jBj"
"91810",23561,"OD0"
"91811",23570,"MWr"
"91812",23577,"GZY"
"91813",23587,"TH6"
"91814",23591,"QUW"
"91815",23616,"Bkq"
"91816",23620,"Y2N"
"91817",23623,"czC"
"91818",23667,"vl5"
"91819",23671,"bAt"
"91820",23697,"3Fw"
"91821",23700,"7hq"
"91822",23714,"fv3"
"91823",23717,"7Bl"
"91824",23753,"NI6"
"91825",23767,"eQX"
"91826",23774,"QK2"
"91827",23776,"Gsv"
"91828",23799,"U1R"
"91829",23809,"Hnc"
"91830",23810,"liE"
"91831",23812,"KZx"
"91832",23825,"X5x"
"91833",23852,"Fun"
"91834",23877,"v8a"
"91835",23898,"mAf"
"91836",23940,"b2I"
"91837",23943,"iWU"
"91838",23945,"vEF"
"91839",23964,"aXi"
"91840",23978,"VFZ"
"91841",23988,"I3t"
"91842",23989,"c0z"
"91843",24005,"Ngk"
"91844",24008,"rA0"
"91845",24021,"klD"
"91846",24029,"mbu"
"91847",24032,"wvF"
"91848",24040,"deG"
"91849",24044,"Amy"
"91850",24096,"aJj"
"91851",24099,"okT"
"91852",24110,"JBz"
"91853",24113,"KJj"
"91854",24114,"8qV"
"91855",24122,"89A"
"91856",24147,"Up6"
"91857",24157,"jvi"
"91858",24170,"pe8"
"91859",24171,"OiM"
"91860",24179,"6Rv"
"91861",24185,"GBA"
"91862",24186,"HAz"
"91863",24190,"DiZ"
"91864",24191,"HNl"
"91865",24198,"E0Z"
"91866",24204,"zaR"
"91867",24216,"VQQ"
"91868",24219,"1Uu"
"91869",24224,"ssl"
"91870",24225,"zjf"
"91871",24281,"zJI"
"91872",24283,"q5M"
"91873",24291,"c86"
"91874",24293,"lje"
"91875",24302,"9DZ"
"91876",24304,"IND"
"91877",24316,"oI1"
"91878",24344,"aWb"
"91879",24346,"OzT"
"91880",24350,"2gg"
"91881",24356,"dow"
"91882",24363,"PnA"
"91883",24368,"FZu"
"91884",24370,"iik"
"91885",24373,"rla"
"91886",24376,"7ij"
"91887",24402,"P7R"
"91888",24405,"zBz"
"91889",24412,"bJI"
"91890",24415,"COX"
"91891",24428,"vvp"
"91892",24432,"jXb"
"91893",24449,"Pcy"
"91894",24451,"8Ui"
"91895",24463,"7vT"
"91896",24468,"12l"
"91897",24473,"ZRd"
"91898",24474,"FSp"
"91899",24475,"Ksl"
"91900",24478,"7G1"
"91901",24483,"LDR"
"91902",24489,"2qx"
"91903",24491,"Tzd"
"91904",24531,"MBr"
"91905",24537,"9tK"
"91906",24538,"z2I"
"91907",24539,"Z7o"
"91908",24558,"Sso"
"91909",24607,"eiT"
"91910",24610,"817"
"91911",24617,"MVV"
"91912",24620,"xNh"
"91913",24625,"X62"
"91914",24635,"9KM"
"91915",24648,"IQJ"
"91916",24660,"BFo"
"91917",24662,"xM7"
"91918",24668,"OI6"
"91919",24669,"eO0"
"91920",24670,"f5C"
"91921",24671,"nux"
"91922",24689,"1UT"
"91923",24699,"KDm"
"91924",24701,"3f3"
"91925",24708,"HCW"
"91926",24710,"D75"
"91927",24712,"hW8"
"91928",24717,"bCK"
"91929",24720,"Fwu"
"91930",24726,"GQJ"
"91931",24727,"BtK"
"91932",24741,"FvJ"
"91933",24747,"GXC"
"91934",24750,"fRz"
"91935",24755,"8h5"
"91936",24759,"W4o"
"91937",24771,"LcX"
"91938",24776,"EHv"
"91939",24782,"oh3"
"91940",24783,"CwS"
"91941",24792,"6dS"
"91942",24795,"Ohq"
"91943",24797,"g1t"
"91944",24800,"2E2"
"91945",24803,"HZy"
"91946",24830,"Zxy"
"91947",24832,"5qJ"
"91948",24837,"cIT"
"91949",24840,"REq"
"91950",24841,"x8w"
"91951",24842,"23w"
"91952",24844,"8ns"
"91953",24852,"C1b"
"91954",24853,"5Hv"
"91955",24856,"k0m"
"91956",24878,"7oF"
"91957",24890,"iN9"
"91958",24893,"5gr"
"91959",24898,"HPk"
"91960",24907,"GXy"
"91961",24912,"Pt3"
"91962",24923,"PUU"
"91963",24925,"0HQ"
"91964",24934,"364"
"91965",24943,"0fM"
"91966",24945,"elW"
"91967",24966,"0nb"
"91968",24978,"S0C"
"91969",24982,"aZr"
"91970",25000,"wqA"
"91971",25013,"tQ2"
"91972",25020,"061"
"91973",25021,"sY8"
"91974",25025,"Icu"
"91975",25031,"tN4"
"91976",25033,"atO"
"91977",25047,"URm"
"91978",25056,"Wqs"
"91979",25062,"kQY"
"91980",25069,"h7f"
"91981",25079,"2CD"
"91982",25080,"JRe"
"91983",25088,"fnj"
"91984",25089,"DXT"
"91985",25092,"O1k"
"91986",25095,"SXo"
"91987",25108,"gFj"
"91988",25111,"qsO"
"91989",25118,"9LS"
"91990",25119,"uy8"
"91991",25124,"kMc"
"91992",25130,"WRj"
"91993",25132,"A1i"
"91994",25152,"Zw5"
"91995",25160,"rKk"
"91996",25167,"zxM"
"91997",25170,"JFR"
"91998",25180,"tXq"
"91999",25191,"Rq7"
"92000",25198,"vii"
"92001",25224,"kg9"
"92002",25241,"MAV"
"92003",25262,"4Vy"
"92004",25268,"m51"
"92005",25274,"6J4"
"92006",25279,"Ejt"
"92007",25283,"QsR"
"92008",25297,"ngx"
"92009",25302,"B6i"
"92010",25305,"r34"
"92011",25312,"6wc"
"92012",25320,"xQN"
"92013",25331,"AzM"
"92014",25338,"Vpe"
"92015",25341,"I0d"
"92016",25355,"YtT"
"92017",25356,"OPK"
"92018",25359,"LEe"
"92019",25362,"vft"
"92020",25365,"0Gl"
"92021",25367,"RQh"
"92022",25385,"HlH"
"92023",25389,"D3t"
"92024",25396,"FDJ"
"92025",25399,"Zn0"
"92026",25405,"qiR"
"92027",25406,"WOI"
"92028",25430,"aru"
"92029",25434,"72W"
